|    0 |    1 |    2 |    3 |    4 |    5 |
|  320 |  135 |  321 |  130 |  317 |  132 |
|  323 |  136 |  324 |  132 |  319 |  133 |
|  322 |  135 |  321 |  131 |  319 |  132 |
|  321 |  135 |  321 |  130 |  317 |  132 |
|  323 |  135 |  322 |  131 |  318 |  132 |
|  326 |  136 |  322 |  132 |  320 |  133 |
|  316 |  133 |  315 |  129 |  313 |  131 |
|  315 |  132 |  316 |  129 |  312 |  131 |
|  313 |  132 |  315 |  128 |  312 |  130 |
|  317 |  133 |  316 |  129 |  313 |  130 |
|  316 |  133 |  317 |  129 |  312 |  130 |
|  314 |  132 |  315 |  129 |  312 |  130 |
|  315 |  132 |  316 |  129 |  313 |  130 |
|  315 |  133 |  315 |  128 |  312 |  130 |
|  315 |  133 |  316 |  129 |  313 |  131 |
|  313 |  132 |  314 |  128 |  311 |  130 |
|  313 |  133 |  316 |  129 |  313 |  131 |
|  317 |  133 |  317 |  129 |  314 |  131 |
|  319 |  134 |  320 |  130 |  317 |  132 |
|  318 |  134 |  319 |  130 |  316 |  131 |
|  318 |  134 |  319 |  130 |  315 |  131 |
|  312 |  131 |  313 |  127 |  309 |  128 |
|  313 |  132 |  314 |  128 |  311 |  130 |
|  314 |  132 |  316 |  128 |  312 |  130 |
|  315 |  134 |  314 |  128 |  313 |  130 |
|  316 |  133 |  317 |  129 |  314 |  131 |
|  315 |  133 |  315 |  128 |  312 |  130 |
|  316 |  133 |  317 |  129 |  314 |  130 |
|  315 |  132 |  316 |  128 |  313 |  130 |
|  315 |  132 |  316 |  129 |  313 |  130 |
|  317 |  133 |  317 |  129 |  314 |  131 |
|  317 |  133 |  317 |  129 |  314 |  131 |
|  320 |  134 |  321 |  131 |  318 |  132 |
|  316 |  133 |  316 |  129 |  314 |  130 |
|  318 |  133 |  318 |  129 |  315 |  131 |
|  320 |  134 |  320 |  130 |  317 |  132 |
|  319 |  134 |  319 |  130 |  316 |  131 |
|  318 |  134 |  316 |  129 |  315 |  131 |
|  317 |  133 |  317 |  129 |  315 |  131 |
|  317 |  133 |  317 |  129 |  314 |  131 |
|  326 |  136 |  327 |  134 |  322 |  133 |
|  328 |  137 |  328 |  133 |  324 |  134 |
|  328 |  137 |  328 |  133 |  325 |  135 |
|  328 |  136 |  327 |  134 |  325 |  135 |
|  330 |  138 |  330 |  134 |  327 |  135 |
|  323 |  136 |  324 |  132 |  321 |  134 |
|  323 |  135 |  323 |  131 |  320 |  133 |
|  323 |  135 |  323 |  132 |  320 |  133 |
|  325 |  136 |  324 |  132 |  321 |  133 |
|  324 |  136 |  324 |  132 |  321 |  134 |
|  320 |  135 |  321 |  130 |  317 |  132 |
|  318 |  134 |  319 |  130 |  316 |  132 |
|  318 |  134 |  318 |  130 |  315 |  131 |
|  321 |  135 |  320 |  130 |  317 |  132 |
|  326 |  137 |  328 |  134 |  325 |  135 |
|  325 |  136 |  325 |  132 |  321 |  134 |
|  332 |  139 |  332 |  135 |  327 |  136 |
|  327 |  137 |  326 |  133 |  323 |  134 |
|  324 |  136 |  324 |  132 |  320 |  133 |
|  325 |  136 |  324 |  132 |  319 |  133 |
|  324 |  136 |  324 |  132 |  320 |  133 |
|  323 |  136 |  323 |  132 |  319 |  133 |
|  324 |  136 |  324 |  132 |  320 |  132 |
|  326 |  136 |  326 |  133 |  322 |  134 |
|  329 |  138 |  329 |  134 |  326 |  135 |
|  327 |  137 |  325 |  134 |  323 |  134 |
|  328 |  137 |  327 |  133 |  323 |  134 |
|  327 |  137 |  327 |  133 |  324 |  134 |
|  321 |  135 |  323 |  131 |  321 |  133 |
|  328 |  137 |  328 |  134 |  324 |  134 |
|  325 |  137 |  326 |  133 |  322 |  133 |
|  325 |  136 |  325 |  133 |  323 |  133 |
|  325 |  136 |  325 |  133 |  322 |  133 |
|  328 |  137 |  328 |  134 |  325 |  134 |
|  328 |  137 |  327 |  133 |  323 |  134 |
|  324 |  136 |  325 |  132 |  322 |  133 |
|  326 |  137 |  326 |  133 |  322 |  133 |
|  327 |  137 |  326 |  133 |  323 |  134 |
|  328 |  137 |  327 |  133 |  323 |  134 |
|  329 |  137 |  329 |  134 |  326 |  135 |
|  331 |  139 |  330 |  134 |  327 |  135 |
|  331 |  138 |  330 |  134 |  327 |  135 |
|  330 |  138 |  329 |  134 |  326 |  135 |
|  330 |  138 |  328 |  134 |  325 |  135 |
|  327 |  138 |  329 |  133 |  325 |  134 |
|  329 |  138 |  328 |  133 |  324 |  134 |
|  331 |  138 |  330 |  134 |  326 |  135 |
|  329 |  137 |  328 |  133 |  325 |  135 |
|  332 |  139 |  333 |  135 |  330 |  136 |
|  332 |  139 |  331 |  134 |  328 |  136 |
|  334 |  139 |  333 |  135 |  330 |  136 |
|  329 |  138 |  328 |  134 |  325 |  135 |
|  330 |  138 |  330 |  134 |  326 |  135 |
|  329 |  138 |  330 |  134 |  326 |  135 |
|  330 |  139 |  330 |  134 |  327 |  135 |
|  330 |  138 |  329 |  134 |  326 |  135 |
|  327 |  137 |  327 |  133 |  323 |  134 |
|  328 |  137 |  327 |  133 |  324 |  135 |
|  328 |  138 |  328 |  133 |  325 |  135 |
|  331 |  139 |  332 |  135 |  328 |  136 |
|  333 |  139 |  333 |  135 |  329 |  136 |
|  330 |  138 |  330 |  134 |  326 |  135 |
|  331 |  138 |  331 |  134 |  326 |  136 |
|  335 |  140 |  335 |  136 |  331 |  138 |
|  333 |  140 |  333 |  135 |  329 |  136 |
|  335 |  140 |  335 |  136 |  330 |  137 |
|  333 |  140 |  334 |  135 |  327 |  136 |
|  333 |  139 |  333 |  135 |  329 |  136 |
|  333 |  139 |  334 |  135 |  330 |  136 |
|  330 |  138 |  330 |  134 |  324 |  135 |
|  329 |  138 |  330 |  134 |  326 |  135 |
|  324 |  136 |  325 |  132 |  321 |  133 |
|  324 |  136 |  323 |  132 |  322 |  134 |
|  326 |  137 |  326 |  133 |  323 |  134 |
|  329 |  138 |  330 |  134 |  326 |  135 |
|  331 |  139 |  331 |  134 |  327 |  136 |
|  331 |  139 |  331 |  134 |  327 |  136 |
|  330 |  138 |  328 |  133 |  324 |  134 |
|  330 |  138 |  331 |  134 |  327 |  135 |
|  327 |  137 |  325 |  132 |  322 |  133 |
|  331 |  139 |  332 |  135 |  328 |  136 |
|  331 |  138 |  331 |  134 |  327 |  135 |
|  331 |  138 |  330 |  134 |  326 |  135 |
|  329 |  138 |  329 |  134 |  326 |  135 |
|  329 |  138 |  330 |  134 |  326 |  135 |
|  329 |  138 |  328 |  133 |  325 |  135 |
|  331 |  138 |  330 |  134 |  326 |  135 |
|  331 |  138 |  330 |  134 |  327 |  135 |
|  332 |  139 |  331 |  135 |  328 |  135 |
|  330 |  138 |  328 |  133 |  325 |  135 |
|  331 |  139 |  331 |  135 |  328 |  136 |
|  332 |  139 |  330 |  134 |  327 |  136 |
|  329 |  138 |  329 |  134 |  326 |  135 |
|  327 |  137 |  327 |  133 |  323 |  134 |
|  325 |  136 |  325 |  133 |  322 |  134 |
|  326 |  137 |  326 |  133 |  323 |  134 |
|  326 |  137 |  327 |  133 |  324 |  134 |
|  326 |  136 |  326 |  132 |  322 |  134 |
|  324 |  136 |  325 |  132 |  321 |  134 |
|  328 |  137 |  328 |  133 |  324 |  132 |
|  323 |  135 |  323 |  132 |  320 |  133 |
|  325 |  136 |  325 |  132 |  322 |  134 |
|  326 |  137 |  326 |  133 |  323 |  134 |
|  328 |  137 |  328 |  133 |  325 |  135 |
|  327 |  137 |  327 |  133 |  323 |  134 |
|  326 |  137 |  327 |  133 |  324 |  134 |
|  329 |  138 |  328 |  133 |  323 |  134 |
|  328 |  137 |  328 |  134 |  324 |  134 |
|  328 |  138 |  329 |  134 |  325 |  135 |
|  327 |  137 |  327 |  133 |  323 |  134 |
|  328 |  137 |  327 |  133 |  322 |  134 |
|  328 |  137 |  327 |  133 |  322 |  133 |
|  326 |  137 |  326 |  133 |  323 |  134 |
|  327 |  137 |  326 |  134 |  322 |  133 |
|  328 |  137 |  328 |  133 |  324 |  134 |
|  327 |  137 |  328 |  133 |  323 |  134 |
|  326 |  138 |  328 |  133 |  324 |  134 |
|  330 |  138 |  330 |  134 |  326 |  134 |
|  334 |  140 |  333 |  135 |  329 |  136 |
|  331 |  138 |  331 |  134 |  327 |  135 |
|  332 |  139 |  333 |  135 |  328 |  135 |
|  335 |  140 |  335 |  136 |  331 |  136 |
|  333 |  139 |  333 |  135 |  328 |  135 |
|  335 |  140 |  336 |  136 |  330 |  136 |
|  332 |  139 |  333 |  135 |  329 |  136 |
|  332 |  139 |  332 |  135 |  328 |  135 |
|  333 |  139 |  333 |  135 |  328 |  135 |
|  333 |  139 |  332 |  135 |  328 |  135 |
|  326 |  137 |  327 |  133 |  323 |  134 |
|  328 |  137 |  331 |  133 |  324 |  134 |
|  328 |  137 |  328 |  133 |  325 |  134 |
|  323 |  136 |  324 |  132 |  321 |  133 |
|  330 |  137 |  326 |  133 |  323 |  135 |
|  327 |  137 |  327 |  133 |  323 |  134 |
|  328 |  137 |  328 |  134 |  325 |  135 |
|  328 |  138 |  329 |  134 |  325 |  135 |
|  329 |  138 |  329 |  134 |  326 |  135 |
|  328 |  137 |  327 |  133 |  324 |  134 |
|  329 |  137 |  329 |  133 |  325 |  135 |
|  325 |  136 |  325 |  132 |  321 |  133 |
|  329 |  137 |  329 |  134 |  326 |  135 |
|  332 |  139 |  332 |  135 |  328 |  136 |
|  333 |  140 |  333 |  135 |  329 |  136 |
|  330 |  138 |  330 |  134 |  326 |  135 |
|  331 |  139 |  331 |  134 |  327 |  135 |
|  331 |  139 |  332 |  135 |  328 |  136 |
|  334 |  139 |  333 |  135 |  329 |  136 |
|  330 |  138 |  330 |  134 |  326 |  135 |
|  330 |  138 |  328 |  134 |  326 |  135 |
|  331 |  138 |  330 |  134 |  327 |  135 |
|  328 |  137 |  329 |  133 |  325 |  134 |
|  333 |  139 |  331 |  135 |  330 |  136 |
|  330 |  138 |  330 |  134 |  326 |  134 |
|  331 |  139 |  332 |  135 |  328 |  135 |
|  328 |  138 |  330 |  134 |  327 |  136 |
|  332 |  139 |  331 |  135 |  327 |  135 |
|  332 |  139 |  332 |  135 |  328 |  135 |
|  332 |  139 |  331 |  135 |  327 |  135 |
|  330 |  138 |  330 |  134 |  327 |  135 |
|  329 |  138 |  330 |  134 |  327 |  135 |
|  335 |  140 |  334 |  136 |  330 |  137 |
|  333 |  139 |  333 |  135 |  329 |  136 |
|  334 |  140 |  333 |  136 |  330 |  136 |
|  332 |  139 |  330 |  134 |  327 |  136 |
|  332 |  139 |  332 |  135 |  329 |  136 |
|  333 |  139 |  332 |  135 |  328 |  136 |
|  331 |  138 |  330 |  134 |  327 |  135 |
|  329 |  138 |  330 |  134 |  326 |  135 |
|  330 |  138 |  330 |  135 |  328 |  136 |
|  335 |  140 |  335 |  136 |  331 |  137 |
|  335 |  140 |  334 |  136 |  330 |  137 |
|  331 |  139 |  331 |  135 |  328 |  136 |
|  332 |  139 |  331 |  135 |  329 |  136 |
|  334 |  140 |  334 |  135 |  330 |  136 |
|  329 |  138 |  329 |  134 |  326 |  135 |
|  332 |  139 |  332 |  135 |  329 |  136 |
|  334 |  140 |  330 |  135 |  329 |  136 |
|  332 |  139 |  332 |  135 |  329 |  136 |
|  333 |  139 |  332 |  135 |  329 |  136 |
|  334 |  141 |  334 |  136 |  330 |  136 |
|  335 |  140 |  334 |  136 |  331 |  137 |
|  334 |  140 |  334 |  135 |  330 |  137 |
|  334 |  139 |  334 |  135 |  330 |  137 |
|  333 |  139 |  333 |  135 |  329 |  136 |
|  335 |  140 |  335 |  136 |  331 |  137 |
|  335 |  140 |  335 |  136 |  330 |  136 |
|  330 |  138 |  330 |  134 |  326 |  135 |
|  329 |  138 |  330 |  134 |  325 |  135 |
|  330 |  138 |  329 |  134 |  325 |  135 |
|  330 |  138 |  331 |  134 |  326 |  135 |
|  330 |  138 |  330 |  134 |  326 |  135 |
|  330 |  138 |  331 |  134 |  327 |  135 |
|  329 |  138 |  329 |  134 |  325 |  135 |
|  329 |  137 |  328 |  134 |  325 |  134 |
|  329 |  138 |  329 |  134 |  325 |  135 |
|  327 |  138 |  328 |  133 |  325 |  135 |
|  329 |  138 |  329 |  134 |  326 |  135 |
|  329 |  138 |  329 |  134 |  326 |  135 |
|  334 |  139 |  333 |  135 |  329 |  136 |
|  332 |  139 |  331 |  135 |  328 |  135 |
|  334 |  139 |  334 |  135 |  330 |  136 |
|  332 |  139 |  333 |  136 |  327 |  136 |
|  332 |  139 |  332 |  135 |  329 |  136 |
|  333 |  139 |  333 |  135 |  328 |  135 |
|  333 |  139 |  332 |  134 |  329 |  136 |
|  332 |  139 |  331 |  134 |  326 |  135 |
|  333 |  139 |  331 |  134 |  327 |  135 |
|  335 |  140 |  335 |  136 |  331 |  136 |
|  334 |  139 |  332 |  135 |  327 |  135 |
|  334 |  140 |  333 |  135 |  329 |  136 |
|  335 |  140 |  333 |  135 |  329 |  136 |
|  333 |  139 |  331 |  134 |  326 |  135 |
|  334 |  139 |  333 |  135 |  329 |  136 |
|  327 |  137 |  328 |  133 |  323 |  134 |
|  325 |  136 |  326 |  133 |  323 |  133 |
|  330 |  138 |  329 |  134 |  324 |  134 |
|  321 |  135 |  322 |  131 |  317 |  132 |
|  326 |  137 |  327 |  133 |  323 |  133 |
|  327 |  137 |  328 |  133 |  324 |  134 |
|  326 |  137 |  327 |  133 |  322 |  134 |
|  327 |  137 |  330 |  133 |  323 |  134 |
|  322 |  135 |  322 |  131 |  318 |  132 |
|  324 |  136 |  325 |  132 |  321 |  133 |
|  327 |  136 |  327 |  132 |  323 |  133 |
|  320 |  134 |  321 |  131 |  317 |  132 |
|  323 |  135 |  322 |  131 |  319 |  132 |
|  322 |  134 |  322 |  131 |  318 |  132 |
|  322 |  135 |  323 |  131 |  319 |  132 |
|  318 |  134 |  320 |  130 |  316 |  131 |
|  323 |  136 |  324 |  132 |  320 |  133 |
|  326 |  137 |  326 |  133 |  323 |  134 |
|  327 |  137 |  326 |  133 |  322 |  133 |
|  327 |  137 |  328 |  133 |  324 |  134 |
|  327 |  137 |  327 |  133 |  323 |  134 |
|  332 |  139 |  332 |  135 |  329 |  136 |
|  327 |  137 |  328 |  133 |  324 |  134 |
|  329 |  137 |  328 |  133 |  324 |  134 |
|  328 |  137 |  327 |  133 |  324 |  134 |
|  326 |  137 |  326 |  132 |  323 |  134 |
|  324 |  137 |  326 |  133 |  323 |  134 |
|  325 |  136 |  326 |  133 |  322 |  133 |
|  328 |  138 |  329 |  134 |  325 |  135 |
|  327 |  137 |  326 |  133 |  323 |  134 |
|  326 |  136 |  326 |  133 |  323 |  134 |
|  330 |  138 |  329 |  134 |  326 |  135 |
|  329 |  138 |  330 |  134 |  329 |  134 |
|  328 |  138 |  328 |  133 |  325 |  135 |
|  327 |  137 |  327 |  133 |  323 |  133 |
|  324 |  136 |  324 |  133 |  320 |  132 |
|  326 |  137 |  326 |  133 |  323 |  134 |
|  326 |  136 |  325 |  132 |  322 |  133 |
|  323 |  136 |  325 |  133 |  321 |  133 |
|  326 |  137 |  326 |  133 |  323 |  134 |
|  325 |  136 |  324 |  132 |  320 |  133 |
|  323 |  135 |  323 |  131 |  320 |  133 |
|  325 |  136 |  323 |  132 |  321 |  133 |
|  324 |  136 |  323 |  131 |  320 |  133 |
|  329 |  138 |  328 |  133 |  325 |  135 |
|  328 |  138 |  329 |  134 |  325 |  135 |
|  328 |  137 |  328 |  133 |  324 |  134 |
|  320 |  134 |  319 |  130 |  316 |  131 |
|  320 |  134 |  320 |  130 |  316 |  132 |
|  319 |  134 |  320 |  130 |  317 |  132 |
|  321 |  135 |  321 |  130 |  317 |  132 |
|  322 |  135 |  323 |  131 |  320 |  133 |
|  323 |  135 |  322 |  131 |  319 |  133 |
|  320 |  135 |  321 |  130 |  317 |  132 |
|  323 |  136 |  324 |  131 |  319 |  133 |
|  323 |  135 |  323 |  131 |  320 |  133 |
|  322 |  135 |  322 |  131 |  319 |  133 |
|  322 |  135 |  324 |  133 |  320 |  133 |
|  326 |  137 |  326 |  133 |  323 |  134 |
|  328 |  138 |  329 |  133 |  324 |  134 |
|  320 |  134 |  319 |  131 |  318 |  132 |
|  318 |  134 |  319 |  130 |  316 |  132 |
|  325 |  136 |  325 |  132 |  321 |  133 |
|  319 |  133 |  318 |  130 |  316 |  132 |
|  318 |  134 |  320 |  130 |  316 |  132 |
|  319 |  134 |  321 |  131 |  318 |  133 |
|  327 |  137 |  327 |  133 |  323 |  134 |
|  322 |  135 |  322 |  131 |  319 |  133 |
|  323 |  135 |  323 |  131 |  320 |  133 |
|  325 |  136 |  325 |  132 |  322 |  134 |
|  320 |  134 |  320 |  130 |  317 |  132 |
|  320 |  135 |  320 |  130 |  317 |  132 |
|  323 |  135 |  322 |  131 |  318 |  132 |
|  321 |  135 |  321 |  131 |  318 |  132 |
|  322 |  135 |  322 |  131 |  319 |  132 |
|  320 |  135 |  321 |  131 |  318 |  132 |
|  321 |  135 |  322 |  131 |  318 |  132 |
|  320 |  135 |  321 |  131 |  318 |  132 |
|  320 |  134 |  321 |  130 |  317 |  132 |
|  321 |  135 |  322 |  131 |  316 |  133 |
|  321 |  134 |  321 |  131 |  317 |  132 |
|  320 |  135 |  320 |  130 |  316 |  131 |
|  320 |  134 |  318 |  130 |  315 |  132 |
|  323 |  135 |  323 |  131 |  319 |  133 |
|  318 |  134 |  320 |  130 |  316 |  132 |
|  324 |  135 |  320 |  130 |  316 |  131 |
|  319 |  134 |  319 |  130 |  316 |  131 |
|  322 |  135 |  321 |  131 |  317 |  132 |
|  319 |  134 |  319 |  130 |  316 |  132 |
|  321 |  135 |  321 |  131 |  317 |  132 |
|  323 |  138 |  322 |  132 |  319 |  132 |
|  322 |  135 |  321 |  130 |  318 |  132 |
|  319 |  134 |  319 |  130 |  316 |  131 |
|  318 |  134 |  319 |  130 |  315 |  131 |
|  319 |  134 |  320 |  130 |  316 |  131 |
|  317 |  133 |  317 |  129 |  314 |  131 |
|  316 |  133 |  317 |  129 |  314 |  131 |
|  317 |  134 |  318 |  129 |  314 |  131 |
|  315 |  132 |  318 |  129 |  314 |  130 |
|  317 |  133 |  317 |  129 |  315 |  131 |
|  319 |  134 |  318 |  130 |  316 |  131 |
|  315 |  133 |  318 |  129 |  317 |  132 |
|  317 |  133 |  317 |  130 |  314 |  131 |
|  317 |  134 |  318 |  129 |  314 |  131 |
|  315 |  133 |  320 |  128 |  313 |  130 |
|  316 |  133 |  317 |  129 |  314 |  131 |
|  318 |  134 |  318 |  130 |  314 |  131 |
|  317 |  133 |  317 |  129 |  314 |  131 |
|  318 |  134 |  319 |  130 |  316 |  131 |
|  324 |  136 |  324 |  132 |  321 |  133 |
|  326 |  137 |  326 |  133 |  323 |  134 |
|  325 |  136 |  325 |  132 |  321 |  133 |
|  322 |  135 |  323 |  131 |  320 |  133 |
|  321 |  135 |  321 |  131 |  318 |  133 |
|  323 |  136 |  324 |  132 |  320 |  133 |
|  322 |  135 |  322 |  131 |  318 |  132 |
|  326 |  137 |  326 |  133 |  323 |  134 |
|  323 |  136 |  324 |  132 |  323 |  132 |
|  321 |  135 |  323 |  131 |  319 |  133 |
|  322 |  135 |  322 |  131 |  318 |  132 |
|  325 |  136 |  324 |  132 |  320 |  132 |
|  322 |  135 |  323 |  132 |  320 |  133 |
|  321 |  135 |  321 |  131 |  318 |  133 |
|  321 |  135 |  323 |  131 |  320 |  132 |
|  321 |  135 |  321 |  131 |  318 |  132 |
|  323 |  136 |  324 |  132 |  321 |  133 |
|  327 |  137 |  330 |  132 |  323 |  134 |
|  324 |  136 |  324 |  131 |  320 |  133 |
|  322 |  136 |  323 |  131 |  320 |  133 |
|  319 |  135 |  321 |  132 |  317 |  132 |
|  321 |  135 |  322 |  131 |  319 |  133 |
|  323 |  136 |  323 |  131 |  320 |  133 |
|  323 |  136 |  324 |  132 |  321 |  133 |
|  322 |  135 |  323 |  131 |  319 |  133 |
|  320 |  135 |  322 |  131 |  320 |  133 |
|  322 |  135 |  322 |  131 |  319 |  132 |
|  316 |  133 |  317 |  129 |  314 |  131 |
|  316 |  133 |  317 |  129 |  314 |  131 |
|  316 |  133 |  316 |  129 |  313 |  130 |
|  317 |  134 |  318 |  129 |  314 |  131 |
|  316 |  133 |  317 |  129 |  314 |  131 |
|  317 |  133 |  318 |  129 |  314 |  131 |
|  316 |  133 |  317 |  129 |  314 |  130 |
|  316 |  133 |  318 |  129 |  314 |  131 |
|  315 |  133 |  316 |  129 |  313 |  130 |
|  318 |  134 |  318 |  129 |  315 |  131 |
|  316 |  133 |  316 |  129 |  313 |  130 |
|  316 |  133 |  316 |  129 |  314 |  130 |
|  315 |  132 |  315 |  128 |  313 |  130 |
|  315 |  132 |  316 |  129 |  313 |  130 |
|  315 |  132 |  315 |  128 |  312 |  130 |
|  314 |  133 |  318 |  128 |  310 |  129 |
|  315 |  133 |  316 |  129 |  313 |  130 |
|  315 |  133 |  317 |  129 |  314 |  130 |
|  315 |  133 |  318 |  130 |  315 |  131 |
|  316 |  133 |  317 |  129 |  315 |  131 |
|  316 |  133 |  318 |  130 |  316 |  131 |
|  317 |  133 |  318 |  130 |  315 |  131 |
|  316 |  133 |  317 |  129 |  314 |  131 |
|  315 |  133 |  316 |  129 |  314 |  130 |
|  316 |  133 |  316 |  129 |  313 |  130 |
|  319 |  134 |  319 |  130 |  317 |  132 |
|  320 |  135 |  320 |  131 |  318 |  132 |
|  318 |  134 |  318 |  129 |  315 |  131 |
|  318 |  134 |  319 |  130 |  316 |  131 |
|  319 |  134 |  320 |  131 |  318 |  132 |
|  321 |  135 |  321 |  131 |  318 |  133 |
|  321 |  135 |  321 |  131 |  318 |  132 |
|  321 |  135 |  321 |  131 |  319 |  133 |
|  323 |  136 |  324 |  132 |  320 |  133 |
|  321 |  135 |  323 |  132 |  320 |  132 |
|  321 |  135 |  322 |  132 |  320 |  133 |
|  322 |  135 |  322 |  131 |  318 |  133 |
|  320 |  135 |  320 |  131 |  317 |  132 |
|  320 |  134 |  321 |  131 |  319 |  132 |
|  318 |  134 |  319 |  130 |  317 |  132 |
|  314 |  132 |  316 |  128 |  312 |  130 |
|  316 |  133 |  318 |  130 |  315 |  131 |
|  316 |  133 |  316 |  129 |  314 |  130 |
|  314 |  133 |  318 |  128 |  311 |  130 |
|  314 |  132 |  315 |  128 |  312 |  130 |
|  313 |  132 |  315 |  128 |  311 |  130 |
|  314 |  134 |  317 |  129 |  314 |  131 |
|  317 |  133 |  317 |  129 |  313 |  131 |
|  317 |  133 |  316 |  129 |  314 |  131 |
|  319 |  134 |  319 |  130 |  316 |  132 |
|  318 |  133 |  317 |  129 |  314 |  131 |
|  318 |  133 |  317 |  130 |  314 |  131 |
|  318 |  134 |  319 |  130 |  316 |  132 |
|  317 |  133 |  316 |  129 |  313 |  131 |
|  319 |  134 |  319 |  130 |  316 |  132 |
|  319 |  134 |  319 |  130 |  316 |  132 |
|  316 |  133 |  318 |  129 |  314 |  131 |
|  319 |  134 |  319 |  130 |  316 |  132 |
|  316 |  133 |  317 |  129 |  314 |  131 |
|  317 |  133 |  317 |  129 |  314 |  131 |
|  315 |  132 |  316 |  129 |  313 |  130 |
|  317 |  133 |  318 |  129 |  314 |  131 |
|  316 |  134 |  314 |  129 |  313 |  130 |
|  317 |  133 |  317 |  129 |  314 |  131 |
|  317 |  133 |  317 |  129 |  314 |  131 |
|  317 |  134 |  316 |  129 |  315 |  131 |
|  318 |  134 |  319 |  130 |  316 |  132 |
|  316 |  133 |  317 |  129 |  314 |  131 |
|  317 |  134 |  318 |  129 |  314 |  131 |
|  319 |  134 |  320 |  130 |  317 |  132 |
|  319 |  134 |  319 |  130 |  316 |  132 |
|  317 |  133 |  318 |  129 |  314 |  131 |
|  319 |  134 |  319 |  130 |  316 |  132 |
|  320 |  135 |  321 |  131 |  318 |  132 |
|  319 |  134 |  320 |  130 |  317 |  132 |
|  319 |  134 |  321 |  131 |  317 |  132 |
|  319 |  134 |  319 |  130 |  317 |  132 |
|  327 |  137 |  328 |  133 |  324 |  135 |
|  324 |  136 |  325 |  132 |  321 |  134 |
|  325 |  136 |  325 |  132 |  322 |  134 |
|  319 |  134 |  320 |  131 |  317 |  132 |
|  319 |  134 |  319 |  130 |  316 |  132 |
|  319 |  134 |  318 |  130 |  315 |  132 |
|  322 |  135 |  322 |  131 |  320 |  133 |
|  321 |  135 |  322 |  131 |  319 |  133 |
|  322 |  135 |  322 |  131 |  318 |  132 |
|  320 |  134 |  320 |  131 |  317 |  132 |
|  321 |  135 |  320 |  131 |  318 |  133 |
|  320 |  134 |  319 |  130 |  316 |  132 |
|  328 |  137 |  326 |  133 |  323 |  134 |
|  316 |  133 |  316 |  129 |  313 |  131 |
|  317 |  133 |  317 |  129 |  314 |  131 |
|  317 |  133 |  318 |  129 |  315 |  131 |
|  319 |  134 |  319 |  130 |  314 |  131 |
|  324 |  136 |  324 |  132 |  321 |  134 |
|  320 |  134 |  320 |  130 |  316 |  132 |
|  317 |  134 |  319 |  130 |  315 |  131 |
|  320 |  135 |  321 |  131 |  318 |  133 |
|  318 |  134 |  319 |  130 |  316 |  132 |
|  318 |  134 |  322 |  130 |  315 |  132 |
|  320 |  134 |  321 |  131 |  317 |  133 |
|  322 |  135 |  323 |  131 |  320 |  133 |
|  323 |  136 |  324 |  132 |  321 |  133 |
|  325 |  136 |  325 |  132 |  322 |  133 |
|  329 |  138 |  329 |  134 |  325 |  135 |
|  330 |  138 |  329 |  134 |  326 |  135 |
|  327 |  137 |  327 |  133 |  325 |  134 |
|  326 |  137 |  327 |  133 |  325 |  135 |
|  326 |  137 |  327 |  133 |  322 |  134 |
|  329 |  138 |  329 |  134 |  325 |  134 |
|  327 |  137 |  326 |  133 |  323 |  134 |
|  326 |  136 |  326 |  133 |  323 |  134 |
|  326 |  137 |  326 |  133 |  323 |  134 |
|  325 |  136 |  325 |  132 |  321 |  133 |
|  323 |  136 |  323 |  132 |  320 |  133 |
|  323 |  136 |  322 |  132 |  320 |  133 |
|  321 |  135 |  322 |  131 |  319 |  132 |
|  322 |  135 |  322 |  131 |  319 |  132 |
|  321 |  135 |  321 |  131 |  319 |  132 |
|  322 |  135 |  322 |  131 |  318 |  132 |
|  321 |  135 |  321 |  131 |  318 |  132 |
|  321 |  135 |  322 |  131 |  319 |  133 |
|  323 |  136 |  322 |  131 |  319 |  133 |
|  320 |  134 |  320 |  130 |  317 |  132 |
|  320 |  134 |  321 |  131 |  319 |  132 |
|  322 |  135 |  321 |  131 |  319 |  132 |
|  320 |  135 |  321 |  131 |  318 |  132 |
|  321 |  136 |  323 |  131 |  319 |  132 |
|  324 |  136 |  324 |  132 |  320 |  133 |
|  323 |  136 |  323 |  132 |  320 |  133 |
|  325 |  136 |  325 |  132 |  322 |  133 |
|  322 |  135 |  322 |  131 |  319 |  132 |
|  327 |  137 |  328 |  133 |  325 |  134 |
|  324 |  136 |  324 |  132 |  321 |  133 |
|  325 |  136 |  325 |  132 |  321 |  133 |
|  324 |  136 |  324 |  132 |  321 |  133 |
|  324 |  136 |  324 |  132 |  321 |  133 |
|  322 |  135 |  323 |  131 |  319 |  132 |
|  322 |  135 |  322 |  131 |  318 |  132 |
|  322 |  135 |  323 |  131 |  319 |  133 |
|  323 |  136 |  324 |  132 |  320 |  133 |
|  319 |  134 |  320 |  130 |  316 |  131 |
|  323 |  135 |  323 |  131 |  319 |  132 |
|  323 |  135 |  324 |  132 |  320 |  133 |
|  321 |  135 |  323 |  131 |  319 |  133 |
|  320 |  135 |  322 |  131 |  319 |  133 |
|  325 |  137 |  326 |  132 |  322 |  134 |
|  325 |  136 |  325 |  132 |  321 |  133 |
